id_order,id_user,id_tech,id_service,tgl_kunjungan,status_order,biaya_kunjungan,harga_barang,biaya_jasa,total_biaya,foto_kerusakan,foto_nota,rating_nilai,rating_komentar
2128,6,4,1,2025-02-08 03:09:21,Selesai,50000,260000,50000,310000,"https://picsum.photos/seed/krs0.6432635233781001/300/200","https://picsum.photos/seed/nt0.5464000897221706/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
2129,6,1,8,2026-04-25 03:29:06,Selesai,50000,130000,200000,330000,"https://picsum.photos/seed/krs0.4187128910802064/300/200","https://picsum.photos/seed/nt0.11825503914978241/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2130,1,3,5,2025-09-30 20:14:36,Selesai,50000,270000,90000,360000,"https://picsum.photos/seed/krs0.14865251357931353/300/200","https://picsum.photos/seed/nt0.5076428584116823/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2131,6,2,2,2026-02-15 08:07:58,Selesai,50000,380000,70000,450000,"https://picsum.photos/seed/krs0.7928807840141007/300/200","https://picsum.photos/seed/nt0.708610581971777/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2132,1,4,8,2025-08-02 07:33:02,Selesai,50000,30000,150000,180000,"https://picsum.photos/seed/krs0.5607215282966114/300/200","https://picsum.photos/seed/nt0.8515889528880463/300/200",4,"Sangat profesional dan cepat tanggap."
2133,1,6,8,2026-05-11 12:53:25,Selesai,50000,200000,230000,430000,"https://picsum.photos/seed/krs0.778044384154372/300/200","https://picsum.photos/seed/nt0.8064983059589184/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2134,6,4,1,2025-04-25 21:33:06,Selesai,50000,250000,150000,400000,"https://picsum.photos/seed/krs0.5401100627542929/300/200","https://picsum.photos/seed/nt0.6837453443331601/300/200",5,"Lumayan, AC sudah dingin kembali."
2135,1,3,2,2026-01-31 03:55:30,Selesai,50000,360000,100000,460000,"https://picsum.photos/seed/krs0.945873287057613/300/200","https://picsum.photos/seed/nt0.19011674452608474/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2136,1,1,6,2025-01-27 18:00:27,Selesai,50000,420000,130000,550000,"https://picsum.photos/seed/krs0.11400601511712127/300/200","https://picsum.photos/seed/nt0.6798710984265804/300/200",5,"Lumayan, AC sudah dingin kembali."
2137,1,7,7,2025-10-31 20:55:50,Selesai,50000,400000,210000,610000,"https://picsum.photos/seed/krs0.7489894641580515/300/200","https://picsum.photos/seed/nt0.632328273506799/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2138,1,6,7,2025-10-03 23:24:48,Selesai,50000,420000,240000,660000,"https://picsum.photos/seed/krs0.4857574617629741/300/200","https://picsum.photos/seed/nt0.8097222009127595/300/200",4,"Lumayan, AC sudah dingin kembali."
2139,1,4,1,2026-03-23 09:35:44,Selesai,50000,110000,100000,210000,"https://picsum.photos/seed/krs0.6252790412726138/300/200","https://picsum.photos/seed/nt0.15402049155599207/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
2140,6,3,4,2025-11-22 00:24:27,Selesai,50000,350000,130000,480000,"https://picsum.photos/seed/krs0.2962071711921258/300/200","https://picsum.photos/seed/nt0.04836414252944621/300/200",4,"Lumayan, AC sudah dingin kembali."
2141,1,6,3,2025-08-04 04:00:21,Selesai,50000,460000,140000,600000,"https://picsum.photos/seed/krs0.2221256333432764/300/200","https://picsum.photos/seed/nt0.438659976162849/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2142,6,7,6,2025-02-13 22:18:22,Selesai,50000,110000,100000,210000,"https://picsum.photos/seed/krs0.1604501428513596/300/200","https://picsum.photos/seed/nt0.8332122160443269/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
2143,6,5,5,2025-05-10 20:21:51,Selesai,50000,400000,110000,510000,"https://picsum.photos/seed/krs0.566369682001851/300/200","https://picsum.photos/seed/nt0.28153342019284866/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2144,1,7,7,2025-09-21 17:15:42,Selesai,50000,80000,80000,160000,"https://picsum.photos/seed/krs0.9217724653825318/300/200","https://picsum.photos/seed/nt0.24197456375973825/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
2145,6,6,8,2025-08-11 06:51:00,Selesai,50000,290000,60000,350000,"https://picsum.photos/seed/krs0.11992884236449408/300/200","https://picsum.photos/seed/nt0.34324585601556856/300/200",5,"Sangat profesional dan cepat tanggap."
2146,1,2,5,2025-07-29 00:54:25,Selesai,50000,420000,80000,500000,"https://picsum.photos/seed/krs0.6059029820029153/300/200","https://picsum.photos/seed/nt0.08854800212237712/300/200",5,"Kerja cepat dan bersih."
2147,6,3,6,2025-08-29 07:24:31,Selesai,50000,460000,220000,680000,"https://picsum.photos/seed/krs0.27181721670141523/300/200","https://picsum.photos/seed/nt0.41205528163409844/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2148,6,6,2,2025-12-26 20:01:17,Selesai,50000,180000,150000,330000,"https://picsum.photos/seed/krs0.3274958681645679/300/200","https://picsum.photos/seed/nt0.019502366674490457/300/200",5,"Kerja cepat dan bersih."
2149,1,3,7,2025-03-25 23:55:20,Selesai,50000,370000,220000,590000,"https://picsum.photos/seed/krs0.22062430098772834/300/200","https://picsum.photos/seed/nt0.9110647561379757/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2150,6,3,4,2025-09-27 06:11:44,Selesai,50000,360000,150000,510000,"https://picsum.photos/seed/krs0.22684637903953508/300/200","https://picsum.photos/seed/nt0.35727180518214563/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
2151,1,7,6,2025-02-26 12:59:01,Selesai,50000,420000,70000,490000,"https://picsum.photos/seed/krs0.11761614274092713/300/200","https://picsum.photos/seed/nt0.020844080377739216/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2152,1,5,5,2025-05-28 00:02:47,Selesai,50000,230000,210000,440000,"https://picsum.photos/seed/krs0.36831335574722845/300/200","https://picsum.photos/seed/nt0.4249687493999209/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2153,6,1,6,2026-01-10 11:12:24,Selesai,50000,420000,120000,540000,"https://picsum.photos/seed/krs0.6347149782232695/300/200","https://picsum.photos/seed/nt0.3525048968928427/300/200",4,"Lumayan, AC sudah dingin kembali."
2154,6,3,8,2025-11-07 02:39:51,Selesai,50000,20000,160000,180000,"https://picsum.photos/seed/krs0.027667172166441323/300/200","https://picsum.photos/seed/nt0.13236817144538804/300/200",5,"Lumayan, AC sudah dingin kembali."
2155,1,6,2,2025-08-06 04:22:33,Selesai,50000,0,230000,230000,"https://picsum.photos/seed/krs0.6364291770146815/300/200","https://picsum.photos/seed/nt0.5752609442192915/300/200",5,"Sangat profesional dan cepat tanggap."
2156,1,6,2,2025-01-20 12:44:04,Selesai,50000,90000,190000,280000,"https://picsum.photos/seed/krs0.3480751726574568/300/200","https://picsum.photos/seed/nt0.763554269424314/300/200",5,"Kerja cepat dan bersih."
2157,1,5,4,2025-06-28 23:19:21,Selesai,50000,90000,240000,330000,"https://picsum.photos/seed/krs0.30980522381474696/300/200","https://picsum.photos/seed/nt0.0542124419724106/300/200",5,"Sangat profesional dan cepat tanggap."
2158,1,1,1,2025-03-27 09:50:26,Selesai,50000,80000,230000,310000,"https://picsum.photos/seed/krs0.6562177700100399/300/200","https://picsum.photos/seed/nt0.5301803764555588/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2159,1,5,1,2025-12-13 12:54:14,Selesai,50000,150000,200000,350000,"https://picsum.photos/seed/krs0.4244925860916571/300/200","https://picsum.photos/seed/nt0.40155130909859427/300/200",4,"Lumayan, AC sudah dingin kembali."
2160,1,2,3,2025-08-11 03:32:49,Selesai,50000,470000,120000,590000,"https://picsum.photos/seed/krs0.8582183162251947/300/200","https://picsum.photos/seed/nt0.2906874342874787/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2161,6,7,5,2026-03-17 03:07:05,Selesai,50000,470000,70000,540000,"https://picsum.photos/seed/krs0.6369088554048319/300/200","https://picsum.photos/seed/nt0.9698555061557274/300/200",5,"Kerja cepat dan bersih."
2162,1,3,1,2025-05-16 17:28:41,Selesai,50000,430000,70000,500000,"https://picsum.photos/seed/krs0.3790158021007267/300/200","https://picsum.photos/seed/nt0.4340867007805185/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2163,1,1,7,2026-05-02 14:22:33,Selesai,50000,170000,180000,350000,"https://picsum.photos/seed/krs0.9836119973476559/300/200","https://picsum.photos/seed/nt0.6385434679602001/300/200",4,"Lumayan, AC sudah dingin kembali."
2164,1,4,1,2026-03-01 04:19:47,Selesai,50000,80000,50000,130000,"https://picsum.photos/seed/krs0.0031100150959004758/300/200","https://picsum.photos/seed/nt0.7895331231845933/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2165,6,2,2,2026-05-31 10:02:01,Selesai,50000,210000,70000,280000,"https://picsum.photos/seed/krs0.401756532282203/300/200","https://picsum.photos/seed/nt0.15781027257740898/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2166,1,7,6,2025-12-26 08:52:56,Selesai,50000,140000,220000,360000,"https://picsum.photos/seed/krs0.16335604910909718/300/200","https://picsum.photos/seed/nt0.19087625407415887/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2167,6,4,6,2026-05-06 10:23:02,Selesai,50000,360000,170000,530000,"https://picsum.photos/seed/krs0.5197129046944413/300/200","https://picsum.photos/seed/nt0.32048990236236374/300/200",5,"Kerja cepat dan bersih."
2168,1,6,7,2025-07-01 01:17:13,Selesai,50000,220000,180000,400000,"https://picsum.photos/seed/krs0.5291455197337392/300/200","https://picsum.photos/seed/nt0.755251513907318/300/200",5,"Sangat profesional dan cepat tanggap."
2169,6,6,4,2025-06-05 10:28:38,Selesai,50000,140000,60000,200000,"https://picsum.photos/seed/krs0.8684158621661152/300/200","https://picsum.photos/seed/nt0.8185980292935788/300/200",4,"Kerja cepat dan bersih."
2170,1,7,1,2026-03-26 00:33:54,Selesai,50000,160000,60000,220000,"https://picsum.photos/seed/krs0.2829928533831948/300/200","https://picsum.photos/seed/nt0.7576043160115304/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2171,1,2,2,2026-02-14 20:48:07,Selesai,50000,150000,60000,210000,"https://picsum.photos/seed/krs0.26191634512180073/300/200","https://picsum.photos/seed/nt0.1236912728812074/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
2172,1,4,2,2025-03-11 21:34:01,Selesai,50000,260000,240000,500000,"https://picsum.photos/seed/krs0.26898604636638757/300/200","https://picsum.photos/seed/nt0.8699582976837599/300/200",5,"Sangat profesional dan cepat tanggap."
2173,1,2,8,2025-08-19 18:36:49,Selesai,50000,250000,180000,430000,"https://picsum.photos/seed/krs0.8380245086627844/300/200","https://picsum.photos/seed/nt0.24933682659337897/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2174,6,3,7,2026-05-13 10:29:00,Selesai,50000,320000,100000,420000,"https://picsum.photos/seed/krs0.4709812202093958/300/200","https://picsum.photos/seed/nt0.21244158490271914/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2175,1,1,6,2025-08-14 04:23:34,Selesai,50000,340000,130000,470000,"https://picsum.photos/seed/krs0.04257543202016034/300/200","https://picsum.photos/seed/nt0.36314403836294196/300/200",5,"Sangat profesional dan cepat tanggap."
2176,6,6,8,2025-11-30 11:38:37,Selesai,50000,360000,240000,600000,"https://picsum.photos/seed/krs0.477173714248851/300/200","https://picsum.photos/seed/nt0.6753712719622462/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2177,1,4,8,2025-12-12 22:43:38,Selesai,50000,380000,140000,520000,"https://picsum.photos/seed/krs0.5067723825306064/300/200","https://picsum.photos/seed/nt0.4448702586951352/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2178,1,2,3,2025-02-19 22:41:54,Selesai,50000,320000,240000,560000,"https://picsum.photos/seed/krs0.8012866352836393/300/200","https://picsum.photos/seed/nt0.7629129543150952/300/200",4,"Sangat profesional dan cepat tanggap."
2179,6,2,1,2025-08-26 13:49:05,Selesai,50000,440000,120000,560000,"https://picsum.photos/seed/krs0.9465135420379497/300/200","https://picsum.photos/seed/nt0.6836043257858374/300/200",4,"Kerja cepat dan bersih."
2180,1,1,6,2025-08-25 10:23:33,Selesai,50000,170000,50000,220000,"https://picsum.photos/seed/krs0.23610137443763335/300/200","https://picsum.photos/seed/nt0.5612906839159995/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2181,1,7,5,2025-05-23 19:01:57,Selesai,50000,210000,240000,450000,"https://picsum.photos/seed/krs0.883470134632958/300/200","https://picsum.photos/seed/nt0.8558873448094716/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
2182,1,4,1,2026-05-17 04:04:14,Selesai,50000,490000,230000,720000,"https://picsum.photos/seed/krs0.8602301461952282/300/200","https://picsum.photos/seed/nt0.7845155011609327/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2183,1,6,2,2025-05-30 05:06:54,Selesai,50000,70000,200000,270000,"https://picsum.photos/seed/krs0.5977313418783843/300/200","https://picsum.photos/seed/nt0.5017312744046116/300/200",5,"Kerja cepat dan bersih."
2184,6,6,5,2025-04-13 12:37:05,Selesai,50000,150000,220000,370000,"https://picsum.photos/seed/krs0.5287310923583036/300/200","https://picsum.photos/seed/nt0.5180385975358875/300/200",5,"Sangat profesional dan cepat tanggap."
2185,1,4,1,2025-06-03 16:29:05,Selesai,50000,220000,100000,320000,"https://picsum.photos/seed/krs0.4809146964878912/300/200","https://picsum.photos/seed/nt0.8483103749566948/300/200",5,"Lumayan, AC sudah dingin kembali."
2186,1,2,5,2025-09-12 04:46:16,Selesai,50000,240000,100000,340000,"https://picsum.photos/seed/krs0.5358533949012688/300/200","https://picsum.photos/seed/nt0.2851344409339408/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2187,6,1,1,2025-02-20 14:31:59,Selesai,50000,450000,190000,640000,"https://picsum.photos/seed/krs0.3103056397706123/300/200","https://picsum.photos/seed/nt0.5876061908418966/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2188,1,7,6,2025-08-06 03:21:40,Selesai,50000,210000,170000,380000,"https://picsum.photos/seed/krs0.9341688320310051/300/200","https://picsum.photos/seed/nt0.8673117795180247/300/200",5,"Sangat profesional dan cepat tanggap."
2189,6,3,3,2026-05-10 15:04:58,Selesai,50000,80000,240000,320000,"https://picsum.photos/seed/krs0.10458355401186326/300/200","https://picsum.photos/seed/nt0.23757177125108142/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2190,1,7,2,2025-10-15 12:50:24,Selesai,50000,70000,190000,260000,"https://picsum.photos/seed/krs0.8542449264429601/300/200","https://picsum.photos/seed/nt0.17430974424341716/300/200",5,"Kerja cepat dan bersih."
2191,1,2,2,2025-10-15 04:29:57,Selesai,50000,180000,240000,420000,"https://picsum.photos/seed/krs0.07876841319910832/300/200","https://picsum.photos/seed/nt0.9508708326603502/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
2192,6,6,2,2025-08-24 00:42:38,Selesai,50000,340000,190000,530000,"https://picsum.photos/seed/krs0.6472515102917745/300/200","https://picsum.photos/seed/nt0.6670169781697002/300/200",5,"Kerja cepat dan bersih."
2193,6,3,3,2025-04-03 06:36:06,Selesai,50000,200000,150000,350000,"https://picsum.photos/seed/krs0.7464500546036343/300/200","https://picsum.photos/seed/nt0.12836887307646505/300/200",5,"Sangat profesional dan cepat tanggap."
2194,1,6,8,2026-05-16 05:04:56,Selesai,50000,490000,180000,670000,"https://picsum.photos/seed/krs0.9285768227628202/300/200","https://picsum.photos/seed/nt0.22504877526208056/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2195,6,1,2,2025-05-16 02:40:05,Selesai,50000,150000,90000,240000,"https://picsum.photos/seed/krs0.7102615533485174/300/200","https://picsum.photos/seed/nt0.3781619872553813/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2196,1,7,5,2025-02-22 12:44:08,Selesai,50000,50000,140000,190000,"https://picsum.photos/seed/krs0.2977380452982096/300/200","https://picsum.photos/seed/nt0.966207451635552/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2197,6,3,2,2026-04-30 05:09:47,Selesai,50000,440000,140000,580000,"https://picsum.photos/seed/krs0.1865137175241025/300/200","https://picsum.photos/seed/nt0.27712775567545234/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
2198,6,7,3,2026-03-18 17:32:06,Selesai,50000,10000,70000,80000,"https://picsum.photos/seed/krs0.6853927912463031/300/200","https://picsum.photos/seed/nt0.058695412057556795/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
2199,6,6,3,2026-01-29 11:23:13,Selesai,50000,420000,160000,580000,"https://picsum.photos/seed/krs0.4101198559976248/300/200","https://picsum.photos/seed/nt0.7316841920373705/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
2200,1,5,1,2025-11-04 11:46:42,Selesai,50000,10000,210000,220000,"https://picsum.photos/seed/krs0.14003589663149618/300/200","https://picsum.photos/seed/nt0.9281766548537965/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2201,1,7,5,2025-12-31 21:44:21,Selesai,50000,310000,140000,450000,"https://picsum.photos/seed/krs0.04917302129792933/300/200","https://picsum.photos/seed/nt0.9991766562460991/300/200",5,"Sangat profesional dan cepat tanggap."
2202,1,1,5,2026-02-09 11:46:31,Selesai,50000,230000,60000,290000,"https://picsum.photos/seed/krs0.6447432669918203/300/200","https://picsum.photos/seed/nt0.049886280986510045/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
2203,6,2,4,2026-01-28 19:49:09,Selesai,50000,330000,60000,390000,"https://picsum.photos/seed/krs0.9358547226275349/300/200","https://picsum.photos/seed/nt0.3432646286854848/300/200",5,"Kerja cepat dan bersih."
2204,6,4,7,2025-05-08 16:13:20,Selesai,50000,190000,100000,290000,"https://picsum.photos/seed/krs0.9536623468170143/300/200","https://picsum.photos/seed/nt0.447181307999701/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
2205,6,7,6,2025-07-15 02:20:38,Selesai,50000,0,50000,50000,"https://picsum.photos/seed/krs0.14695452635684447/300/200","https://picsum.photos/seed/nt0.1721040690028952/300/200",5,"Lumayan, AC sudah dingin kembali."
2206,6,1,8,2025-01-31 09:38:46,Selesai,50000,300000,50000,350000,"https://picsum.photos/seed/krs0.9871142976812345/300/200","https://picsum.photos/seed/nt0.3537370627833709/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
2207,6,3,3,2025-07-21 06:05:38,Selesai,50000,60000,170000,230000,"https://picsum.photos/seed/krs0.9614924461049341/300/200","https://picsum.photos/seed/nt0.34761904307731606/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
2208,1,4,5,2025-11-06 10:01:25,Selesai,50000,70000,180000,250000,"https://picsum.photos/seed/krs0.19384893240871026/300/200","https://picsum.photos/seed/nt0.16787458937272737/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
